review_id,stars
BU1dHpRKKrQLDT3wOSITSw,4.6557000765
xYQwZ3ERzt-Zof6lwLrYbg,4.2254478073
NNHds8yRX66sxpzo_0E_Hg,4.4339325134
vH9lfgJKC1X7mhKPG19mKg,4.571747627
f0qWXpXnL7DmvJyAAskBpQ,4.2332955832
lJxm0p_KkJHtoL6ZEksRjg,5
Xh3sGloyyGSyvqmVXJWZ2A,4.9113573407
iNOcQ889Zefs2AZ6u6P9Sw,4.7788161994
ld0YN-gzGN6fxVcA8ggsPw,4.6557000765
Xxq0oASdxziFMAcUVil59g,4.8245901639
uHiAbV85hTgQ_8pNIOo4iw,4.1386635767
4-aBhA96hhdMvOfVOt-ZdQ,4.4973150358
bGmknwgBAg1CPOKWK-7ETA,4.2254478073
zd1QEeFo6E0ZXFwmWSZj8Q,4.8170731707
uKLQbOvfP5fE0NlUMxp-wA,4.3593964335
ISLXuxqakjls4A1yxNE6cg,4.3813387424
5cowFHYP2gzROEt9Z-iu7Q,4.6307692308
0JpIB4LWSAFEJvVgaMhTqQ,4.1726190476
5u5GycfBWw4pXAXVYpXrrQ,4.2199738903
q606_YzqzdtPbRonOSh4lw,3.5808782657
ddrSBDASvQwsd5Z1pG1DIA,5
Cc03UL2nHeEWnDZzLO93bA,4.779661017
Xe-Aj_2jrWUJM4lZ3FBXTA,4.3593964335
FwqsQif8EQWeXccOhrQfmA,4.4309444708
MmsrLMVNcoOZwyZ5NKxY9g,2.892897407
QnzyKdt5a97ObSHgnJLDlw,4.2254478073
0Bn_19kgh2_z_9q_ejri1w,5
aKB8Cqrl3c_Hp7V7OmbysA,3.8975265018
9_QGvWa_tnkePW4qjYWSog,3.3855088496
2UbA5wAvjcgQUuFz6i_wTw,3.8964051024
3v4aqSZWoTS42rU7BUc0Sg,4.3333333333
16rE4IYg4rWLtrA_qkHBDw,4.3333333333
By639Y6tCbJVvLvn0uVq9g,4.3333333333
_U2228AbWDiyhV-NKw4owg,2.892897407
S87JksoovrWJUG5cwJgp1A,3.4288247214
BrEhLxCZeyKWEwD0mlcRZQ,2.6605504587
2bk343m-7fI89ArSTNXhpA,3.5322692575
pt-AAt4fNvooidDm9exb5A,4.0739917434
OmHgxQqjvEt7U8t1rzecCA,2.892897407
3N6vBp20vBD-CbffzbBntg,3.4288247214
y-XGegmsnBRiVPxgQQhu_Q,4.7517241379
yCVdDsLGpeLK7bGyp6clcg,3.3855088496
CvtfIYyTYByUDhqey7hlrg,3.3855088496
lJ8Kfhz0p7hnmBabnl9irQ,1
28UsYbu5J-9JvhTxWPhmBA,3.8330834583
bvecjfW-iUG2t2an0Vi8eQ,3.7623797649
GFO2sqjs79T-QTO9GXBMaw,4.9045643154
cVzQlLM7-KXbsf5vO3FBlA,2.188449848
5rF8y8ddAob29yt_NabRjw,2.6538461539
b8ImoB8mk02kPNN7ldCwnQ,3.7443541102
AJKS0aDk_yii0KMBGg_6fA,4.6461232604
nr06tmTBu9tAb90NlK0sXg,3.9687549066
KxxAxEmEEzP4mOp8S5CQPg,3.5725429017
4fYpl0sP2Ji3DiQfaF8i0A,3.7443541102
gaP29UeNuDULKX3U2tXIuQ,3.8861435066
1gzajjRqg4erLZRSYRbNUw,4.8156956005
d-38C6bHiiHlm5ipRsF1aA,1
SSQcNk_A6o1zZ8Xkx3jSBw,3.7623797649
TQD6FBU78gsWlDmCTiJmbw,3.1384615385
AVTPCEM0enX4o_4MwqIFKQ,4.0739917434
thu07RGJXQaUNuWZpyqVhA,2.4666666667
scMHxOuMDkJu3-euNQV81Q,4.4836852207
gJTzeYMA_PoKHEhitOgIqg,3.5176322418
_bI1ILBKp-o1HQht93Wt9w,3.3136078538
4MwUFSf9idrII_VAF-8HKA,2.892897407
bPHNVSkEV4zxt9P8OU6tWw,3.1776331646
mVwgQW15VEc9qeOpQqmyUg,1
ZWuqup99_bxeHo1DjQQngQ,3.8964051024
4FuYsbTyHEhO9aUGuBwROA,3.5176322418
QDpRsodrAdNXZDqYsPX7Zw,4.0739917434
ZctYIK62WBn0SHLs8TCOSA,3.4288247214
-xwyVfGoP1BSReagrGd1QQ,3.8964051024
uy5x1-1kJzW1JGrS9FZ_Qw,3.0314850933
b6D2e2EK8BJU87XE6nY-3A,3.9687549066
7DnYHXRObUqwTYh2mI-WCA,2.1048218029
bJhDNC93iuvg5UzL7zJOjw,5
tfn5w2_idc87gXSiP1dffg,3.5808782657
U4hUn-NKz4zjcucrpZ9CPA,3.6933560477
nAEyabfZ86z9AyxYEvPKsQ,3.9687549066
fRcQT44OQxvNHB1CNqujuw,2.9681528662
pzRRcANcmEzgckWawmzwew,3.7623797649
bhg5SigKo6iJPUdI4VUCkQ,5
B40bvYTrVMdcMLH_ItAaUw,3.4288247214
9UxSpE-pPSIqSAsXSAkc5A,3.8964051024
XRFYBJS-UzJngiUSIEZ2cQ,3.6791792959
alD6SbUCmUY1JDsPDW8I9g,4.0739917434
3x2CiM33QU8HZHxt5668jg,3.6437831467
g_oMmX9pGY6aEl85Z24_kQ,3.7623797649
eG51wgR0ob6y5IgW4YDqpg,3.6791792959
kZHhlW7-gIWzKS2kiIL9Yg,4.3797468354
3NchyR5fWMhfNFHUemfkHw,2.9666666667
HA9WuYCv8ocnnE03JKcGPw,3.7623797649
P8KTQHChjV_1p7q6yPTnlQ,3.7623797649
mqznuBlUDAYSR5FwMAuOZA,2.3086419753
_zjJRLpcb2oSzXX68Z3TCw,4.2803196803
AuJrmU9bb3XY7KHq06Eifw,4.688453159
WzICjFDfuwp2Ml7hmQm82A,3.9607843137
JuVtlLr7Nt8bum_-KjCrxg,1.9960784314
oMmTkHbnPiExcx4ePkog9A,1.9960784314
S-lpKqvg5M8AWVK-fLC4EQ,2.5
tCAXC_HwtV_7OpG9wngpRQ,4.2803196803
KtMtfBmPK-SvmjBqw4nfBA,4.0892994611
iiV_RHBTsZYFPVgspQ4QgA,3.9687549066
to58Jld45W1DxvhZamkbcA,3.8861435066
hEzaJb50B2rEsUfU7ScmZA,4.0892994611
ou3ka0gQQ-7Y6RiPXfoDeA,2.0625
zUvZPgZ0UFuexiPC_T-slw,3.9395477619
MHkivDZRkcLHsI72ZfQ9Nw,4.0721129602
h3CeJ0co9q5t8DGySiZb-Q,3.9395477619
0HYtmhpOioT_V3InfI-1YA,3.9395477619
W8gCp9P7HPNel_GVmLyydQ,3.7443541102
aHeaswMDJjSzhQ-GPCP2UA,3.0557103064
Ml5v_UnfbyMreZjDPIjlfg,4.779661017
TPZ10AB_8YKT4VGK3cI3dQ,4.0721129602
C3HthFTLHcsEyO6flcYuKw,4.0721129602
5_Mn8VwQonRAINq7UJmMQg,5
XwBEENo8bmf9pQBzKlEAnw,4.2803196803
iB30B1tVd33NWnAyErA2uQ,4.2199738903
5SkWMtWF6Hu-8VkD2fWVAg,4.0892994611
71DE8jZyldbCB6923VC8Cw,4.2199738903
ToncSpTZT3IC6OJ2b0KTIw,4.5440313112
QU-ISFidohW_vMhnRbWh2w,3.5725429017
tsWzvCoIk1gOhp7IR1M7iQ,3.9395477619
JJ6PyZaRDyzO6dFmA8UVzg,3.5725429017
2vaSwmTmfbS8UBee3UZvCw,4.0271604938
sIA-V_XzAmE-wLETn5U8fQ,4.1726190476
7OF_5d4p0JoMIxRd6_5F3w,4.0271604938
4KHC6OR-ZDl56ZgD85Buug,4.0721129602
XbCZyJ2rFuMxQIUjtBPGAA,3.7443541102
cbU_HG9Qd8YCYFX8WSkWhQ,3.9395477619
i_oGhyWiPoRnjc2oFge8pA,3.4458598726
M6b1qA2ITHgYK34-IjuV8A,4.1726190476
6jUivc6zGhIvNFYvBWCinQ,1.8089552239
a8LX0lNWAnkRjjHRyaAh5A,3.4900079936
lXNHafinti_hWZc6BGSwyA,2.7321428571
J4kHDO--hFwc4-Z7SmECLg,3.5725429017
0hQE4ugwc1nCw_rPMbz0GA,4.6107526882
Z4kjcZ0meUd-d5Dk7u7a9g,5
Cwu_I_FuX-HzoX6f8w37EA,4.0892994611
YcCS16Ay3ECZPqRN87Ou9Q,4.2199738903
1Li_FHAMVdmC5VfpHkQ4Aw,4.4309444708
YRK-c-XJHLg9bgwTnG1XLA,3.0557103064
Qfr2AOrNfUpWJ4ArzqWZbw,4.3375375375
7sqf6oGPYoFIdNXTviO_Xg,4.4339325134
l2fu-Hd4lvaUjg_KZk0tgA,3.5584756899
8Tk6AFKUBRE-z4Xw-tpF9Q,3.7623797649
g_iC6KGvk4BS7NAOHGfRVQ,2.9049295775
3Bq1kscSgMBnsuaPcu5aoQ,4.2803196803
-BuhcMTPLz9R1Vax5dssgg,4.8156956005
ZQbNqnGFapqq7BDI8HMyZQ,5
2PDuXoqDxVDk1UW1kiqZLw,2.8019578313
O7UwrTx8daMXlhSxdFTasA,4.1726190476
jigcJObRjGD5HFeVobHZrQ,4.3732394366
SAwvr-5lIClNixjagPU6VQ,4.4973150358
RN-r5zFVUGwZXg2AZuDxfg,4.2321428571
novpJV8-Rhe5U_qhKaGt8w,4.3593964335
AM_JLwkp3o2x3YV6VmJRLw,2.5
F1WvchYIkK2PGQRT2BhZaQ,3.8964051024
ysL7RbHpCF40-vOMmJSJRg,5
RzsHbjbagLktmP9HHEg8Sw,2.892897407
tV21ae25eitp1yLEpzCRYg,3.4288247214
ycRX3L88NcAtsWniwQTPVA,3.5584756899
o-eRQ_48pVtOcJfjrvn6ew,3.4818181818
klpivuUUGWQPNk4PfMKnIw,3.7623797649
tQ1RPO-JEDb6PBTnMium2Q,4.0739917434
3_PdW9CHiV4JVk60qCqY0g,4.0739917434
ppVC1K-zePlzy1CMiQ2L1Q,3.4900079936
TY9Z_-AmObBKoJcQyEwn0w,2.892897407
m4gbMidP4di65EKMkjbQjA,2.5591274397
rYhqKbNpjjqJMVp-K_NciA,3.4288247214
KlPqBzPHI4oCo81iJVggXQ,2.8019578313
Hs0H1zUSVqUhNgu4xElVlw,5
Bakf-wdMrWDFS5z7crtrlw,4.1726190476
nF3sTjpK6CLUVymU6x4MiA,3.3159722222
4TUg2EqiNAcbT6luiY4xLw,4.4339325134
npCcD0Oo55_0__n_rgQnJQ,4.688453159
8IgNJSnJP5y2z9MVeK8Hpg,1
Fa1E1355Rp2ox0oHPGxFyw,4.7
BZF5b56lB2L2dcaNa9NgNw,3.8330834583
0qYIUYXUsIACJ5lqz9DrgQ,3.8330834583
w37_gkidchoVExbPvFL3Qw,2.1048218029
tJv5KBtPrwC3vUVlUQS3jA,3.8330834583
efkl3bqyliK8eNCJK0ZDiA,4.5440313112
nPB5sf9aozU1bC_rtQNIeQ,3.6933560477
Ep8nT7VDE8Mk0RhHRHnjvg,4.0721129602
MNqFqA7heCKQSSH3-tg5gQ,4.2803196803
xV9Dt7T1MfnOyoAPy7lm3g,3.2230769231
1ovl-xx1nj71YDhJ6SZoIA,3.6276041667
DpYtND5P3GtWYsDE1WW0eg,3.4288247214
qoqYzmILOjxkTD_9Ml0xJQ,3.4288247214
ojtnQkgTpU2sxW8-gy-cnQ,3.2731591449
dtkH0l_MeAAgEAzyr6WAzQ,2.1265432099
9MDZK4mc2R3h5ZmA-dmuAw,3.6276041667
rq4MTDM1nhj-RsqpSGy2Mg,4.6778916545
mXE5anYb-IrIL399GyOlBQ,2.51
MZ5iGmUwOjyA1Trq57dPtA,3.0314850933
lsUJXVVmxGNcdw6VZTSggA,4.6461232604
70BSzit_s7xo_j82EfNb5w,3.7443541102
QZ2XVkoscXgzQOFp7aI36A,4.3276231263
jcWXff6Z89XSk3jv5DUwHA,4.7670250896
uWA3qH6m_jbYw-g2CRqGGQ,4.0721129602
cUN41qW_JLek9jHkXLrxfA,4.0892994611
tlXofm5QUB-h1elZXEb51Q,3.9395477619
Ea2if_DX5xZLJdJ-rwqnmw,3.7443541102
XHBIzDC31Lr9JXziBLzQqA,4.2803196803
PaDLUzAST_F-US_6TQpaTg,2.1048218029
npyV7CuL_qukZV8jjAktgQ,3.0557103064
e2MVEmCVnmt9SH9bYFJqRg,4.5555555556
ke2hyS9SYsSqGuerFbr5_A,2.5591274397
JyK24px30r22bqMlLQaheQ,4.7313432836
FGR54hOpt8ESlx_fkvbmhg,3.5505443235
SxGrl-ZTpi1TMnIYRUClxA,1.5966386555
Na2FadFEozWtlOr1sT3FTg,3.4288247214
jwVf2w_1-onnRDwXNC-szw,3.8964051024
HuiQpPGM-DwOgquZORizBQ,3.3855088496
myDMLCW6iBftEjaFlzelFg,3.4288247214
iddhdcnlVkKAiOApg93ZTg,2.5591274397
iJ-ofsgCSAL3O6eHrFyy6A,2.892897407
oQyFJK12ZNYQ3uBCq6Uj0Q,2.5591274397
W8ktzug6xyDq2RXMu4NeAg,3.3136078538
5Emm1kr8ZmhGNssp1_FV7g,4.571747627
sMvhX1dJwEJ75PSbBZ5Bjg,4.4339325134
SWnIEB_01LrABuBSz7sfWQ,4.9255319149
t9oi2HxGskCiibbkSZB7Ew,5
WvFtAGufB83zZNqnCV7rjA,2.9175738725
n8Rzg7O346lNqflweg835A,3.8861435066
cdc76ZuA0nWjFdBR8FjTCg,3.9687549066
UlfUjHgnA7HdlOJrakmXNg,1
kxjxYcffud7X63DNGIYBMw,3.8861435066
0jpKi7UhN0zEq1g_O15Luw,4.0892994611
oM-GUWW3x579e4HzMes9DQ,3.8330834583
OgQAkNXwNWRar3nznQQJZQ,3.9923591213
YvbNupjKhul_aOwv0H9REQ,3.4458598726
zhaaGsWguRJbp5_02QTkrA,3.6791792959
CUQvBB9pr_Oe4aSSrEyeiA,4.688453159
pK_XMw8R8Pyn3CrPjb4X6A,4.6307692308
C4kc4j0JH2rNiEkASNw80w,5
s2Q1rI5tJNW8eEL_pI9PXQ,4.2199738903
Yrlw7ccrX1blpmu8j2pJxg,3.9395477619
XG4zXPuNBSV5AVHRS3_gZQ,4.0892994611
s7MfRexcEzlDNS7uOVzlvg,3.6933560477
1QK1X_lWLnnMgVXRA0bqrw,3.9395477619
l5gyCeIBjJTVVgQ7DzQYlA,4.9255319149
Y-PwZJQdMni07YTtcBAhZQ,3.6791792959
lOn2AdX6xkEWtid2QK7lvw,3.6791792959
TsoOQB1VkGhrcfIK-aWiMw,3.8964051024
cyHUr5CAGEFUsMIbEJzbwg,3.6437831467
dQjXot5F9LRl0KcsF27ILA,3.1441441441
r2N4DFi0p4vWHW6_xWyOfg,2.2574257426
4QjUH5LSj78XUeHAJiDvIQ,3.4512195122
C00HUoYnjdb8ksZgm5vkQw,2.7644539615
zN8Rf9dSXU3oxSN5mt6dGg,1.9960784314
0Ep0a_6q07AqUD87hWmEog,5
VfiJN5n0XbLPS6aOrm-_WA,4.6041666667
CFYIGpaS3nfjK44-wSrgTw,4.6624203822
4-_2LtA2nCAMO6JKAjbQ6A,4.1124031008
lSwgkakD_C6qaP0FLGua-w,3.4288247214
Ccwp5hsB0bF8iRlH6tMVqg,2.3580645161
kV9ynzNM6CuQ0WWq03HUfw,5
sjtDMyK9GDJFFD8F76MeYA,2.3001531394
68gxtFZsZB0yBGus9QNDlw,3.0314850933
9MK7AUMTLba3ghYxwFNK-A,3.6437831467
V50CgWLjrn3PcLhCiUD77A,4.0739917434
cGi7GVblPyFdceae_pHAHQ,3.4288247214
lHsrxtRQcJhifCprkbPjSQ,3.6437831467
UJSzC4VitVWlgOItlEqaaQ,3.7623797649
p6-c9UnU2hm2sMzzCZYYZA,3.8964051024
u4DtB_fSQuebEYfSbHriWA,4.8194444444
CMRHMYX6mus_buWNQIR6AA,3.7623797649
BB3DOM6tUBCwT77meli8-Q,3.5322692575
fIv6wpFhPeB9olBKBpaefg,3.3136078538
GSaUsWRFpL_sdTQdS3izCQ,3.2731591449
ZLnRIA5lyqRluKxf3nd10g,4.9857904085
ofnYjgBaJMuM8SwOATJiow,5
zQ8rU0bzV8DrkXOhwVfC0A,4.4973150358
iX4Di12NFUQLsKR0Rdp7SQ,4.8170731707
dLrz33UVxQqwFioSpesqrQ,4.1386635767
Qo9Oabe8oL5nWuk2xgwvFQ,4.4339325134
jbhWlN-QJ4MvZ717MO-ncA,4.6557000765
0p_f7qXjcJ9e0rEJE10sbQ,4.1124031008
z4vls3anUv9jzgAnsziPdg,3.5176322418
qrFuTUTGEb0oWGDbtwSVLA,2.6739130435
p7j1z8a2ZNkizoABrv98kA,4.2199738903
L4BuAkFRVw-EJNIRFwvy_g,4.3355263158
RfHLmRPzxsWUQIy6s3CcFg,4.6461232604
-qF8dr0TvC4YJxalG2bpow,4.3779069767
GL4HTYBFGbychRQ7F-E0wQ,4.2199738903
YbNLwx3Ee8VRhiCZl2uJVg,4.4838012959
Tfr5dshPbZRsn3FgXZ12dA,3.9088457389
vTd6zQ6soFD47unVMVfhag,3.3159722222
_AFjc9avRqsJFq8sDbEgYg,3.7743221691
GlG3f4zI0VOgGH2QvqUBag,3.7443541102
p_VuTF0-CofnKya5f4WKiQ,4.0662427133
TaDfyTWzQyVlaZCAqIYLDQ,4.1726190476
Jp4XmRzP3tKVEAsVFl0QYQ,4.0662427133
TXv_erYGpOQ8jS9xIyaSJQ,3.7443541102
9kyuVX8bOAxPF_u7MXN0ow,4.2803196803
mdb9Y_bRVMvN0hSFjCTWvg,4.3365730742
5qrpH-sG7Yi0ODMyW5k5rg,3.3159722222
Fts_9jbJo07gMF_iLbFE0A,4.1726190476
7aXJ2bLZDraJ4Aah1kBHJA,4.1060606061
wEMnnIZlmBBdwsXefyFcfw,3.5725429017
pi7hsb7tmu-ydrVV1dln5A,4.1726190476
aF5zQTbEOGIRKDW6CtRqkg,3.9687549066
FvHP8wysXNut_-OoqsDUWg,3.8338359469
LnZ2waKuvlB4Hq5-I9yvAg,3.8338359469
vIyji2tZDDj69lywcQgNZQ,3.8861435066
mOOO8vtSzhh-sPHVFYS_Sg,3.8861435066
VjhTMhOaligB60ZPOjcjAQ,3.2168978562
KuDX6Lb_Q2qDQ7rGS9r2TA,2.7551686616
uoStmd7S4ZwyBgS96SmG9w,2.1711229947
wPV6HL5gxBSCG-ggIH6UDQ,2.1711229947
NeUMC6HjTdY5g3u7Qh4WrA,4.258780037
EY8B0scqOqB5e-Q_pHyaFA,4.8156956005
rbu7NaxT2j0fdYnkQ-rv_Q,4.8956780924
b-RNrnxFOqujI8kb0grlPw,4.0099009901
Rl1M61j99qsAQKx3dYCFXg,2.9411764706
M04a8XU3X-rfnFqeKbhJUg,3.5808782657
Lvv6GhzY8nJMGb1OqnFovg,2.9411764706
0-ehZX1BXWF0LDowgyC7Tg,4.258780037
io6AK2x64wVLiXaoFVS3rA,1.9053254438
Sl9YyzEAhnIV80DQyhghsg,3.1776331646
Bcw3Jn7DI96PFsw4IE4nOA,3.7623797649
JB8_u8bw2evybcmtV65qFg,3.1776331646
Vao5owrtEOG6RnhtxOEk7Q,2.9387755102
EqhzB3X6j72jnu4mvg69mg,3.3136078538
SYwL0HHgd6Qo7LqMUVsrhA,4.0655391121
RJX4rc_b0MR3Ar6cGPTxDA,3.6437831467
TosXbH6RXUEuaAty0ZjKVw,4.4836852207
IXsxPF7lhuO3X8BPv4P27A,2.892897407
0e0OKn3VNn18fKknwd27rg,3.1776331646
irw1s-91iZPj6hhb9ItSPg,3.4288247214
7bizl47rmQwPH4cbAGDHlA,2.3086419753
ezhWp21iR27k_ZaHB1whQA,3.1534246575
dmzId-jlOnEyR2k6cP7WTw,3.3136078538
UMWYA_Wl0dMUttroUDjH7w,2.7142857143
jibi9hK2HLGxWCaLQpHsTA,3.3855088496
5e0T7JZ-Q2kJK45TPCVmdQ,2.7142857143
Pvaa5JtkTi7X7SrOqX-_jw,2.9681528662
l_8SHQMj0K3iE5tpT5Mpew,3.9687549066
GRGwxjF1YSHbmuLwW3aqnQ,3.9687549066
Ncu7W6C2MLLexEfSvHBcUQ,3.5891891892
GhYyrs4gmqaFvZBIi5MjlA,3.9923591213
GcLrr60jH-_ilA1qwVH6Cw,3.8861435066
Ekidgb-d3ylehwQucV67Ug,4.2803196803
GrQfRkbHRQ5oZzbl_cAruA,3.9923591213
UOoMscQYI4z0RJBYE4WY7w,3.2256756757
34GyY8aYmIgP8ZJv3OxMMQ,4.0892994611
_ozs2yfr-wGdx1QBuXjGsA,4.2803196803
GOPKUWP0_V9unRuweO3pgA,3.8338359469
L5NPQCcGl2oOJR9tFpYw8g,5
BYeYmO8hNxdWzerFr4hfuA,3.1776331646
xnpTrNHh1SPgXeDIY8o8cA,3.4288247214
x42hMQAh2QX-gM0S1HLt0A,4.5172413793
bWJ_8aeIQtLGB9QmYiGOvA,4.9945355191
t0-McMkJZcPA0q2Wwdb5tQ,4.9045643154
JtB9Dk2qGeN24Zx56EVSyw,4.9045643154
k9SkL4DQ9lvs58Dss-KSBw,4.8156956005
HL8Tsr5AtIYyv8WzA3asaw,4.9045643154
v0hgF0nfQzJCPxRAA_P63A,4.8156956005
6KTPj1UO98rgW8KBIr28JQ,4.9045643154
AUXEp2FpBER0pZwj60bN5g,2.1048218029
lT7tvpHXKvoWf1sz5_Ofcw,3.7443541102
8k2_SLf1RMQ8iqw0Q3PUVw,3.9395477619
Vss5Ky1z6rjh7KWYaJ7lBQ,3.9395477619
ykLL2VPv5SV_GNPk59gdmQ,4.2254478073
MSjJa9JvOOllzbsOWnwR_A,4.4339325134
0CBSTonklCJaas5Qa5RgJw,4.2254478073
Fl0xNsbAPXZIc4PQn0icgg,4.4973150358
PorXEYPwI60_cqXABeUMJQ,3.4288247214
P1RIx9ZKYEr6SH3aM_u1lA,3.6791792959
sPWk9QYRMCRFsF7wL6Gg1g,4.0739917434
30U_4MEYe2EhfWvXwt9S6g,3.7623797649
4xZPj6mHA_bZmCQ84FTAdA,1.6
vvdJrbku8qS9MKvWYeJ7fg,3.6791792959
PVQIvJ4L-wCJ2fmWN4pdGQ,4.5275590551
tZAuhixz71TTUeb36R7CcQ,3.3136078538
9DH-vYonj_OEVbLvrFsi8w,3.4288247214
8bVFL1O2j7_2oc8YxkTtDQ,5
ssOwbP6KTX7XhDDevRfTXg,4.6778916545
sYGtS691ABWNXTYIFiDtUQ,4.4339325134
1eMCkijJW37q1lyY1vIvCw,4.6222222222
P7e94BKzhT4JElgvHxj0Iw,3.8330834583
6fxaD9wBmWj4X5gGuMXlDA,3.8861435066
edvlmXfy4dF3xWrBb31S7A,5
Wzx4rOTuUGoOcDQQklEHKQ,3.9923591213
dG2ukIzPzh7sHoiFJ4qkMw,3.1810625226
1jwuydBGopLgfYeWzSXcxQ,5
Yk--OhxFSF8y5dFLSCvgSA,4.2199738903
p74cAsGTm8hNEb0Zi6lDfA,3.8338359469
QglC3AH7CLzmiKaxuwAFeA,2.8019578313
CxTDPBqNr0LKpXaLeQSn8g,2.8019578313
ormqilzELjDJabrLsaR7xA,3.6437831467
JL-DIX2PzkzcPEfWP10mtw,4.8956780924
KLoE07oi5Yg8jqx2acSAEA,3.9687549066
4Bbarhy35Evgdfkwo-wGIQ,4.1726190476
LtDvIzwrhtnWHvE-SFMKpQ,3.8964051024
xibXOQMfC8ADggOhlRfZnA,3.6437831467
FuVDLT6F0O4aNhq6LU0JmA,2.9387755102
7jrCiuUlTUaEPobx0tMEZQ,3.6437831467
Hv8KG09quQl5-AutSDkfAQ,5
vRsinhCdEXmfN7_F14fyug,3.3136078538
h7Svp_f2FYLkSXhUlTXKXg,3.8964051024
TCtXqMawm60qgeauhZ-elg,4.4838012959
Zv-x1lneq6oi5Pq9syhNlg,1
l2P5P7Bv1TOWiJciMsuFSg,3.8338359469
DgfHuFnoqkTycYJ5SPTJVg,4.2803196803
1fzDr4-4Wqr4N8B3aU5umw,4.2199738903
81WvA1brUPuBH60Qfhrl8g,4.6153127918
qe_gRhxd04lnxApqWdPjkA,4.1726190476
bkEvIOGvziTsY0nmKpbC9g,3.8338359469
XgT-qOh6g9utSCkA0lCM9g,4.1726190476
tnFhTrCsl5GEJdBiPmDqYA,3.4288247214
oSsp7o9DKJD0BGAq1Bz3Tw,3.6276041667
OCkafHSg_RcHuPBagOOR7Q,4.7313432836
fsOxPU1BRVxWtEpVuuCoHA,3.9395477619
